"Topic","Sentiment","TweetId","TweetDate","TweetText"
"b'twitter'","b'neutral'","b'126879484736585729'","b'Thu Oct 20 04:36:41 +0000 2011'","b""RT @Jackiebaaby_: #'s are  #for #twitter #NOT #facebook. Duuuuhhh"""
"b'twitter'","b'neutral'","b'126879463450488832'","b'Thu Oct 20 04:36:36 +0000 2011'","b'@_ahooten23 welcomee to #twitter'"
"b'twitter'","b'neutral'","b'126879462041206784'","b'Thu Oct 20 04:36:35 +0000 2011'","b'Finally off to bed..Nighty night #twitter world!'"
"b'twitter'","b'neutral'","b'126879413013987328'","b'Thu Oct 20 04:36:24 +0000 2011'","b'Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] #twitter #occupywallstreet #teamfollowback #autofollow http://t.co/IRYn5Vis'"
"b'twitter'","b'neutral'","b'126879328712658944'","b'Thu Oct 20 04:36:03 +0000 2011'","b'RT @Gaabisfc_: My #twitter age is 219 days 12 hours 26 minutes 28 seconds. Find out yours at http://t.co/eOCFm1kD #twittertime'"
"b'twitter'","b'neutral'","b'126879257975734272'","b'Thu Oct 20 04:35:47 +0000 2011'","b'According to #twitter I have the same amount of followers as followees....#notgoingtolast'"
"b'twitter'","b'neutral'","b'126879149003509760'","b'Thu Oct 20 04:35:21 +0000 2011'","b'Is there a way that I can post voice notes on #twitter??'"
"b'twitter'","b'neutral'","b'126879106347433984'","b'Thu Oct 20 04:35:10 +0000 2011'","b'GN #Twitter Homies'"
"b'twitter'","b'neutral'","b'126879073220829184'","b'Thu Oct 20 04:35:03 +0000 2011'","b""I can't believe @mr_malie504 is not on #Twitter"""
"b'twitter'","b'neutral'","b'126879068800024576'","b'Thu Oct 20 04:35:01 +0000 2011'","b'@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN'"
"b'twitter'","b'neutral'","b'126879028706672640'","b'Thu Oct 20 04:34:52 +0000 2011'","b'@StaceHendrix Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/EWFffl35'"
"b'twitter'","b'neutral'","b'126879022188724224'","b'Thu Oct 20 04:34:50 +0000 2011'","b'@obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk'"
"b'twitter'","b'neutral'","b'126878948561924096'","b'Thu Oct 20 04:34:33 +0000 2011'","b'i aint did shit on #twitter untill every girl of #http://t.co/STr7gO6W following me #goalset lol'"
"b'twitter'","b'neutral'","b'126878824574095360'","b'Thu Oct 20 04:34:03 +0000 2011'","b'RT @igorlilmonster: My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime'"
"b'twitter'","b'neutral'","b'126878811009728513'","b'Thu Oct 20 04:34:00 +0000 2011'","b'#Twitter Off n.n'"
"b'twitter'","b'neutral'","b'126878622509309952'","b'Thu Oct 20 04:33:15 +0000 2011'","b'@JakeDizzleWins We Need To Speak Sum Real Shit On #Twitter'"
"b'twitter'","b'neutral'","b'126878620953231360'","b'Thu Oct 20 04:33:15 +0000 2011'","b'@PuraGenteBienAv me podrian dar el #face o #twitter del chavito qe siempre traee lentess transparentes le dicn #chicken little x fiiss :)'"
"b'twitter'","b'neutral'","b'126878545338310656'","b'Thu Oct 20 04:32:57 +0000 2011'","b""woke  up  dis  morning  so  i'm  stil  alive #twitter"""
"b'twitter'","b'neutral'","b'126878426312351744'","b'Thu Oct 20 04:32:28 +0000 2011'","b'Just because you follow me on #twitter does NOT mean we cool. As you can see I didnt follow yo thirsty ass back. #dummy -.- xD'"
"b'twitter'","b'neutral'","b'126878409023426560'","b'Thu Oct 20 04:32:24 +0000 2011'","b'getn off gn #twitter'"
"b'twitter'","b'neutral'","b'126878311497474048'","b'Thu Oct 20 04:32:01 +0000 2011'","b'@KylisInATL HEY! Get Back On #Twitter :-)'"
"b'twitter'","b'neutral'","b'126878176063389696'","b'Thu Oct 20 04:31:29 +0000 2011'","b""RT @Charlielace Instead of updating your #Twitter why don't you update your life!"""
"b'twitter'","b'neutral'","b'126878062846554114'","b'Thu Oct 20 04:31:02 +0000 2011'","b'#Occupy #Twitter...Let&#39;s make Twitter a Social Media not a just a Bulletin Board. Engage! Interact! Socialize!'"
"b'twitter'","b'neutral'","b'126878058278952960'","b'Thu Oct 20 04:31:01 +0000 2011'","b'Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 1'"
"b'twitter'","b'neutral'","b'126877998115852288'","b'Thu Oct 20 04:30:46 +0000 2011'","b'Your #Twitter followers either like you for your sense of humor or sex appeal.'"
"b'twitter'","b'neutral'","b'126877997717405697'","b'Thu Oct 20 04:30:46 +0000 2011'","b'facebook oof , #twitter of... night night every1!'"
"b'twitter'","b'neutral'","b'126877971637211136'","b'Thu Oct 20 04:30:40 +0000 2011'","b""#twitter Adam Levine Takes Aim at 'Evil' Fox News, Starts Twitter Spat http://t.co/dZmPhbut #tweezard"""
"b'twitter'","b'neutral'","b'126877900610875393'","b'Thu Oct 20 04:30:23 +0000 2011'","b""I wanna RT a lot of tweets.. but my app won't work. What's the best #Twitter #App??"""
"b'twitter'","b'neutral'","b'126877729856557056'","b'Thu Oct 20 04:29:42 +0000 2011'","b'#Twitter FDP'"
"b'twitter'","b'neutral'","b'126877629600108544'","b'Thu Oct 20 04:29:18 +0000 2011'","b'How to tweet... like a #celeb ;) http://t.co/cQfsjDwB #twitter'"
"b'twitter'","b'neutral'","b'126877557550354433'","b'Thu Oct 20 04:29:01 +0000 2011'","b""I need 2 unfollow some of these wannabe G's! RT @SteveGr8ofTeeZ: RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline  //Hell no."""
"b'twitter'","b'neutral'","b'126877467507040257'","b'Thu Oct 20 04:28:40 +0000 2011'","b'#Twitter must be sharing, caring, interacting, socializing...Don&#39;t K+ does who ignore you...Give  a K+ to thise who truly are #social'"
"b'twitter'","b'neutral'","b'126877441359757313'","b'Thu Oct 20 04:28:33 +0000 2011'","b'My phone would stay charged if I didnt have #twitter'"
"b'twitter'","b'neutral'","b'126877186689998848'","b'Thu Oct 20 04:27:33 +0000 2011'","b'RT @callmePinoc: RT @Crazy_Golfer: ""If you lose followers on #Twitter don\'t worry even Jesus lost followers"" ~Unknown #quote via @smqueue'"
"b'twitter'","b'neutral'","b'126877128204627970'","b'Thu Oct 20 04:27:19 +0000 2011'","b'Ppl emphasize to make thyself look greater then they are! #twitter!'"
"b'twitter'","b'neutral'","b'126877032704507904'","b'Thu Oct 20 04:26:56 +0000 2011'","b'~~~~&gt; RT @RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless'"
"b'twitter'","b'neutral'","b'126876964287033344'","b'Thu Oct 20 04:26:40 +0000 2011'","b""Shout-out to @Legally_Becky ! Cause she's a #coolcollegekid with a #twitter now ;D FOLLOW HER."""
"b'twitter'","b'neutral'","b'126876948206075904'","b'Thu Oct 20 04:26:36 +0000 2011'","b'Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25'"
"b'twitter'","b'neutral'","b'126876905696796672'","b'Thu Oct 20 04:26:26 +0000 2011'","b'@The_DJ_Show #welcome to #twitter my #friend. #hashtags'"
"b'twitter'","b'neutral'","b'126876834548822017'","b'Thu Oct 20 04:26:09 +0000 2011'","b""M'kiite #twitter Off"""
"b'twitter'","b'neutral'","b'126876823723315200'","b'Thu Oct 20 04:26:06 +0000 2011'","b'Wishing I can sleep all day 2morrow but I got practice... GN #Twitter'"
"b'twitter'","b'neutral'","b'126876778806509568'","b'Thu Oct 20 04:25:55 +0000 2011'","b""@Bthompson16 if I was #toocool for #twitter then I wouldn't go on it and as a result my life would be boring so I don't think I am"""
"b'twitter'","b'neutral'","b'126876760062181376'","b'Thu Oct 20 04:25:51 +0000 2011'","b'\xe2\x80\x9c@RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless\xe2\x80\x9d'"
"b'twitter'","b'neutral'","b'126876750788567040'","b'Thu Oct 20 04:25:49 +0000 2011'","b""RT @Charlielace: Instead of updating your #Twitter why don't you update your life!"""
"b'twitter'","b'neutral'","b'126876736137871361'","b'Thu Oct 20 04:25:45 +0000 2011'","b'Karate kid, skittles and cranberry juice. Goodnight #twitter'"
"b'twitter'","b'neutral'","b'126876733877133312'","b'Thu Oct 20 04:25:45 +0000 2011'","b'you got 18 mentions go click on them , run , run , run :::::::: only 1 new ::::: ha ha ha ha #Twitter was kidding with u #Twit2alsh'"
"b'twitter'","b'neutral'","b'126876684925415425'","b'Thu Oct 20 04:25:33 +0000 2011'","b'#Twitter OFF \xe2\x98\x91'"
"b'twitter'","b'neutral'","b'126876682928926720'","b'Thu Oct 20 04:25:33 +0000 2011'","b'RT @SharonHayes: Top 50 #Twitter Acronyms, Abbreviations and Initialisms\xc2\xa0http://t.co/EQGBHNq6\xc2\xa0\xc2\xa0/via @ruhanirabin'"
"b'twitter'","b'neutral'","b'126876593531518976'","b'Thu Oct 20 04:25:11 +0000 2011'","b'Thank you, me too. Looking forward to reviewing your book @WarrenWhitlock #twitter #authors #socialmedia'"
"b'twitter'","b'neutral'","b'126876559977095168'","b'Thu Oct 20 04:25:03 +0000 2011'","b'#Twitter is hella funny when got people on here you grew up with....lmao'"
"b'twitter'","b'neutral'","b'126876490364223488'","b'Thu Oct 20 04:24:47 +0000 2011'","b""Instead of updating your #Twitter why don't you update your life!"""
"b'twitter'","b'neutral'","b'126876467631104000'","b'Thu Oct 20 04:24:41 +0000 2011'","b'Top thing you would change about #twitter - go!'"
"b'twitter'","b'neutral'","b'126876452762296321'","b'Thu Oct 20 04:24:38 +0000 2011'","b'RT @Te_AmoTam: #twitter is not #eharmony'"
"b'twitter'","b'neutral'","b'126876394339831808'","b'Thu Oct 20 04:24:24 +0000 2011'","b'RT @jeffbullas: Twitter Reveals It\xe2\x80\x99s Latest Growth Numbers http://t.co/SujtK4fS #Twitter #SMM #SocialMedia'"
"b'twitter'","b'neutral'","b'126876099786444800'","b'Thu Oct 20 04:23:14 +0000 2011'","b'My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime'"
"b'twitter'","b'neutral'","b'126876009797656576'","b'Thu Oct 20 04:22:52 +0000 2011'","b'@alexbabb9 Alexthe_ASSholeBabb should be your new #Twitter name'"
"b'twitter'","b'neutral'","b'126876004730933250'","b'Thu Oct 20 04:22:51 +0000 2011'","b'#twitter and #Facebook gone get sumbody beat up mane everybody b so reckless'"
"b'twitter'","b'neutral'","b'126875943284379649'","b'Thu Oct 20 04:22:36 +0000 2011'","b'#twitter is not #eharmony'"
"b'twitter'","b'neutral'","b'126875894177480705'","b'Thu Oct 20 04:22:25 +0000 2011'","b'RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline  // Hell no.'"
"b'twitter'","b'neutral'","b'126875893552525312'","b'Thu Oct 20 04:22:24 +0000 2011'","b'@Legally_Becky WOOOOOO Becky finally has a #twitter :D'"
"b'twitter'","b'neutral'","b'126875872165769216'","b'Thu Oct 20 04:22:19 +0000 2011'","b'Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 26'"
"b'twitter'","b'neutral'","b'126875787818319872'","b'Thu Oct 20 04:21:59 +0000 2011'","b'#Twitter&FBOff'"
"b'twitter'","b'neutral'","b'126875761469689856'","b'Thu Oct 20 04:21:53 +0000 2011'","b'My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime'"
"b'twitter'","b'neutral'","b'126875734005399552'","b'Thu Oct 20 04:21:46 +0000 2011'","b'RT @Crazy_Golfer: ""If you lose followers on #Twitter don\'t worry even Jesus lost followers"" ~Unknown #quote via @smqueue'"
"b'twitter'","b'neutral'","b'126875692855078912'","b'Thu Oct 20 04:21:37 +0000 2011'","b'Got to do it!RT @ElderMLTillerJr: I am cracking up at @BishopWSThomas advertising for #Twitter LOL'"
"b'twitter'","b'neutral'","b'126875612341207040'","b'Thu Oct 20 04:21:17 +0000 2011'","b'I tried to explain why you would do ""The #Twitter "" :   &#8220;The Twitter&#8221;: http://t.co/opjnrXlb @jefferypjacobs'"
"b'twitter'","b'neutral'","b'126875562663874560'","b'Thu Oct 20 04:21:06 +0000 2011'","b'Damn tired! .. Need some rest! Night #twitter'"
"b'twitter'","b'neutral'","b'126875457265205248'","b'Thu Oct 20 04:20:40 +0000 2011'","b'RT @Xo_Rosibel_: HEY EVERYBODY THAT HAS A #TWITTER FOLLOW ME NOWW @Aye_Cassandra @TeenSwagQuotess @_FcknJane @autumn_tarbania @Ayoo_Mari ...'"
"b'twitter'","b'neutral'","b'126875280018112512'","b'Thu Oct 20 04:19:58 +0000 2011'","b'Getting some blank rows in my #Twitter feed on the website. Are you?'"
"b'twitter'","b'neutral'","b'126875274901065728'","b'Thu Oct 20 04:19:57 +0000 2011'","b'if u couldnt tweet from your phone a lot of people wouldnt be on #twitter -- #broke #fact'"
"b'twitter'","b'neutral'","b'126875204772311040'","b'Thu Oct 20 04:19:40 +0000 2011'","b'My #twitter age is 1 year 148 days 1 hour 15 minutes 56 seconds. Find out yours at http://t.co/hcR3FSpD #twittertime'"
"b'twitter'","b'neutral'","b'126875183725297664'","b'Thu Oct 20 04:19:35 +0000 2011'","b""- #twitter please forgive my last slew of tweets I'm having a rough night , but I pray you'll forgive me .#tosleepigo"""
"b'twitter'","b'neutral'","b'126875160623058944'","b'Thu Oct 20 04:19:30 +0000 2011'","b'Where is #Twitter'"
"b'twitter'","b'neutral'","b'126874978674151424'","b'Thu Oct 20 04:18:46 +0000 2011'","b'Hey Ka #Twitter..'"
"b'twitter'","b'neutral'","b'126874943341330432'","b'Thu Oct 20 04:18:38 +0000 2011'","b'bye bye #twitter ;)'"
"b'twitter'","b'neutral'","b'126874886378496000'","b'Thu Oct 20 04:18:24 +0000 2011'","b'Hello !!! Centuries past till to write on #twitter !!!\nLove you !!! :)'"
"b'twitter'","b'neutral'","b'126874847614734336'","b'Thu Oct 20 04:18:15 +0000 2011'","b'my phone is off......thank GOD.# FUCK SPRINT . IM ON #TWITTER 2NITE\n#LINAS'"
"b'twitter'","b'neutral'","b'126874783756455936'","b'Thu Oct 20 04:18:00 +0000 2011'","b""I figgured if my #twitter Lady-Gems friends get new one's that I can too! =) My New Boo http://t.co/dXN6NpIB"""
"b'twitter'","b'neutral'","b'126874568655777793'","b'Thu Oct 20 04:17:09 +0000 2011'","b""How to Keep Up With Over 100,000 #Twitter Followers http://t.co/XD5GST4L for those of you with this many tweeps rock on, i'm not there YET=)"""
"b'twitter'","b'neutral'","b'126874532555399168'","b'Thu Oct 20 04:17:00 +0000 2011'","b'How strategic is our technology agenda? http://t.co/bmeiy5rq #Twitter #Strategy'"
"b'twitter'","b'neutral'","b'126874467824697344'","b'Thu Oct 20 04:16:45 +0000 2011'","b""#uberSocial on #blackberry #crackberry is better than the actual #twitter site. It's wack on the iphone. #CoolStoryBro"""
"b'twitter'","b'neutral'","b'126874421829971968'","b'Thu Oct 20 04:16:34 +0000 2011'","b'Do real thugs have #twitter? #confusedbymytimeline'"
"b'twitter'","b'neutral'","b'126874417824399360'","b'Thu Oct 20 04:16:33 +0000 2011'","b'#Twitter follow me up no stranger shit!!!!!!'"
"b'twitter'","b'neutral'","b'126874374077816832'","b'Thu Oct 20 04:16:22 +0000 2011'","b'finally logged back in!!!! what&#39;s up #twitter!!!'"
"b'twitter'","b'neutral'","b'126874332176711681'","b'Thu Oct 20 04:16:12 +0000 2011'","b'Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 13'"
"b'twitter'","b'neutral'","b'126874244629016576'","b'Thu Oct 20 04:15:51 +0000 2011'","b'#Twitter lies RT @amerikusl I lose all my friends once they get pregnant :-('"
"b'twitter'","b'neutral'","b'126874228296396800'","b'Thu Oct 20 04:15:47 +0000 2011'","b'RT @nagoul1: Can anyone please explain to us why the #Retweet ""issue"" is happening to many, but not to others? #twitter #tweeting #tweeps'"
"b'twitter'","b'neutral'","b'126874200253276160'","b'Thu Oct 20 04:15:41 +0000 2011'","b'#twitter&facebookOff good night everyone   bye bye'"
"b'twitter'","b'neutral'","b'126874174722539520'","b'Thu Oct 20 04:15:35 +0000 2011'","b'Can anyone please explain to us why the #Retweet ""issue"" is happening to many, but not to others? #twitter #tweeting #tweeps'"
"b'twitter'","b'neutral'","b'126874138836074497'","b'Thu Oct 20 04:15:26 +0000 2011'","b'Niggas be in they feelings on #twitter hella funny'"
"b'twitter'","b'neutral'","b'126874058062184448'","b'Thu Oct 20 04:15:07 +0000 2011'","b'Wowww | Can watching #Twitter trends help predict the future? http://t.co/2bRzlsGc via @zite'"
"b'twitter'","b'neutral'","b'126873977284079616'","b'Thu Oct 20 04:14:48 +0000 2011'","b'Facebook is becoming trashier and trashier #twitter'"
"b'twitter'","b'neutral'","b'126873903552405504'","b'Thu Oct 20 04:14:30 +0000 2011'","b'My #twitter age is 2 years 0 days 3 hours 31 minutes 17 seconds. Find out yours at http://t.co/xNCmtWWb #twittertime'"
"b'twitter'","b'neutral'","b'126873883172274176'","b'Thu Oct 20 04:14:25 +0000 2011'","b'RT @SharonHayes: Top 50 #Twitter Acronyms, Abbreviations and Initialisms\xc2\xa0http://t.co/nEqHcJsY\xc2\xa0\xc2\xa0/via @ruhanirabin'"
"b'twitter'","b'neutral'","b'126873866575425536'","b'Thu Oct 20 04:14:21 +0000 2011'","b""\xc2\xab@BigBellyBigCuz RT @Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.\xc2\xbb"""
"b'twitter'","b'neutral'","b'126873686987902976'","b'Thu Oct 20 04:13:38 +0000 2011'","b'GoodNight #Twitter:)'"
"b'twitter'","b'neutral'","b'126873680654516224'","b'Thu Oct 20 04:13:37 +0000 2011'","b'watching a ""new"" interview with @L1LD3BB13 giving props to #twitter glad to see her out on her own doing her own thang;'"
"b'twitter'","b'neutral'","b'126873665601146882'","b'Thu Oct 20 04:13:33 +0000 2011'","b'#Facebook Y #Twitter Off xd'"
"b'twitter'","b'neutral'","b'126873484746952705'","b'Thu Oct 20 04:12:50 +0000 2011'","b'THANX ! @DesertBeacon @oldivory @bennettgina @yywhy #TWITTER Love and early #FF in case i cant see ! KEEP IT GOING ! #P2'"
"b'twitter'","b'neutral'","b'126873420192423936'","b'Thu Oct 20 04:12:35 +0000 2011'","b'#Twitter Introduces Free Twitter Web Analytics Tool http://t.co/HdLjWzaw via @HubSpot #reporting'"
"b'twitter'","b'neutral'","b'126873418846044160'","b'Thu Oct 20 04:12:34 +0000 2011'","b'Sleep. Finally. #Twitter'"
"b'twitter'","b'neutral'","b'126873366304010240'","b'Thu Oct 20 04:12:22 +0000 2011'","b'Trying to identify a #constantcontact expert - anyone on #twitter?'"
"b'twitter'","b'neutral'","b'126873364173299712'","b'Thu Oct 20 04:12:21 +0000 2011'","b'Bedtime good night #twitter #goodnightworld'"
"b'twitter'","b'neutral'","b'126873323014590464'","b'Thu Oct 20 04:12:12 +0000 2011'","b""I'm goin 2 bed #TWITTER dead tonight"""
"b'twitter'","b'neutral'","b'126873153015263233'","b'Thu Oct 20 04:11:31 +0000 2011'","b'Top 50 #Twitter Acronyms, Abbreviations and Initialisms\xc2\xa0http://t.co/nEqHcJsY\xc2\xa0\xc2\xa0/via @ruhanirabin'"
"b'twitter'","b'neutral'","b'126873112389226497'","b'Thu Oct 20 04:11:21 +0000 2011'","b'#twitter Follow @KillerRed1Blood I follow back!!!!!!!'"
"b'twitter'","b'neutral'","b'126873062439260160'","b'Thu Oct 20 04:11:09 +0000 2011'","b'@SincerelytiGG_ I guess dat wat #twitter does lol'"
"b'twitter'","b'neutral'","b'126872982315474945'","b'Thu Oct 20 04:10:50 +0000 2011'","b'Ok so my #EX girlfriend hacked my #TWITTER this should be funny'"
"b'twitter'","b'neutral'","b'126872890007236608'","b'Thu Oct 20 04:10:28 +0000 2011'","b""RT @Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter."""
"b'twitter'","b'neutral'","b'126872872294694912'","b'Thu Oct 20 04:10:24 +0000 2011'","b""\xe2\x80\x9c@Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.\xe2\x80\x9d"""
"b'twitter'","b'neutral'","b'126872777130123264'","b'Thu Oct 20 04:10:01 +0000 2011'","b""#fuckyoumean #Pittsburgh don't got the best #twitter."""
"b'twitter'","b'neutral'","b'126872773925679105'","b'Thu Oct 20 04:10:01 +0000 2011'","b'@DJ_Nasty16 I know. You my only compo. #we be #reppin #twitter'"
"b'twitter'","b'neutral'","b'126872528235921409'","b'Thu Oct 20 04:09:02 +0000 2011'","b'#Twitter Of'"
"b'twitter'","b'neutral'","b'126872511492263937'","b'Thu Oct 20 04:08:58 +0000 2011'","b'pinto el sue\xc3\xb1o #Twitter #OFF'"
"b'twitter'","b'neutral'","b'126872465635938304'","b'Thu Oct 20 04:08:47 +0000 2011'","b'RT @wbasinger: RT @TeachHub: 50 Ways to Use #Twitter in the Classroom http://t.co/AFHx3m2n'"
"b'twitter'","b'neutral'","b'126872432517709825'","b'Thu Oct 20 04:08:39 +0000 2011'","b'#Twitter after dark! #GoodNight!! an yall thought a was abt to get #Nasty!!lol'"
"b'twitter'","b'neutral'","b'126872371901640705'","b'Thu Oct 20 04:08:25 +0000 2011'","b""People aren't the same as they wanna be perceived on #twitter...Please believe I'm that crazy bitch at work who slaps everyones ass in line"""
"b'twitter'","b'neutral'","b'126872357099945984'","b'Thu Oct 20 04:08:21 +0000 2011'","b'@serendipityjane is the ultimate #twitter bff! She uses #EFT to turn your frown upsidedown!#Follow her & learn about her VIP class.It rocks!'"
"b'twitter'","b'neutral'","b'126872338158452736'","b'Thu Oct 20 04:08:17 +0000 2011'","b""even if I skip the newspaper, I don't worry coz I get all news updates at #Twitter. :)"""
"b'twitter'","b'neutral'","b'126872320043257857'","b'Thu Oct 20 04:08:12 +0000 2011'","b""I'm on one tonight ...#tripping ! Lol eff yal ...its #twitter !"""
"b'twitter'","b'neutral'","b'126872299709280256'","b'Thu Oct 20 04:08:08 +0000 2011'","b'RT @Ashu180489: Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter'"
"b'twitter'","b'neutral'","b'126872290968338432'","b'Thu Oct 20 04:08:06 +0000 2011'","b'@SusanFelicity Many people pay little attention to important issues. I strongly believe social media, like #twitter, is changing this.'"
"b'twitter'","b'neutral'","b'126872267257950209'","b'Thu Oct 20 04:08:00 +0000 2011'","b'@BenFolds p.s. I would have never used the word ""playa"" over ""player"" if #Twitter wasn\'t so restrictive...'"
"b'twitter'","b'neutral'","b'126872156763201536'","b'Thu Oct 20 04:07:34 +0000 2011'","b'RT @KanvasKings: 1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!'"
"b'twitter'","b'neutral'","b'126872143081390080'","b'Thu Oct 20 04:07:30 +0000 2011'","b'Follow me on #Twitter @CatchASet_ #TeamFollow &lt;3'"
"b'twitter'","b'neutral'","b'126872051242893312'","b'Thu Oct 20 04:07:08 +0000 2011'","b'Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter'"
"b'twitter'","b'neutral'","b'126872004652580864'","b'Thu Oct 20 04:06:57 +0000 2011'","b'@glaad I already purple mine!!1 Both accounts on #Facebook and #Twitter'"
"b'twitter'","b'neutral'","b'126871924059013120'","b'Thu Oct 20 04:06:38 +0000 2011'","b""I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/eM2yDlRs"""
"b'twitter'","b'neutral'","b'126871758757306368'","b'Thu Oct 20 04:05:59 +0000 2011'","b'#twitter OFF&lt;3'"
"b'twitter'","b'neutral'","b'126871663299137536'","b'Thu Oct 20 04:05:36 +0000 2011'","b'im tired gonna get to bed peace out #twitter'"
"b'twitter'","b'neutral'","b'126871626133417985'","b'Thu Oct 20 04:05:27 +0000 2011'","b'Well...#twitter Off,,,,'"
"b'twitter'","b'neutral'","b'126871606952853504'","b'Thu Oct 20 04:05:22 +0000 2011'","b'Aye @Me_Cedez get my bay out da way @Ful1time  ( swirlZ) gotta #Twitter'"
"b'twitter'","b'neutral'","b'126871562707144704'","b'Thu Oct 20 04:05:12 +0000 2011'","b""Let's go see what is trending on #Twitter tonight?"""
"b'twitter'","b'neutral'","b'126871562098982912'","b'Thu Oct 20 04:05:12 +0000 2011'","b'He Like Kissing The Little Pink Puss Lls #Twitter This After Dark'"
"b'twitter'","b'neutral'","b'126871520785072129'","b'Thu Oct 20 04:05:02 +0000 2011'","b'#Twittertip: How to Keep Up With Over 100,000 #Twitter Followers http://t.co/o3oH3YPB RT @anntran_'"
"b'twitter'","b'neutral'","b'126871458998788096'","b'Thu Oct 20 04:04:47 +0000 2011'","b'RT\xe2\x80\x9c@reimeraaron: #twitter keeps me from sleeping! #soaddicted\xe2\x80\x9d'"
"b'twitter'","b'neutral'","b'126871437322629120'","b'Thu Oct 20 04:04:42 +0000 2011'","b'RT @TeachHub 50 Ways to Use #Twitter in the Classroom http://t.co/lJiN0See #education #ntchat'"
"b'twitter'","b'neutral'","b'126871372164120576'","b'Thu Oct 20 04:04:26 +0000 2011'","b'@Slater_Boy Needs to take his ass to sleep... Its grown folks hour on #twitter'"
"b'twitter'","b'neutral'","b'126871291998371840'","b'Thu Oct 20 04:04:07 +0000 2011'","b'#wendywilliams just said she was a woman bitch please stop lien on #twitter and on #nationaltv we all know your a man'"
"b'twitter'","b'neutral'","b'126871201778905088'","b'Thu Oct 20 04:03:46 +0000 2011'","b'Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 18'"
"b'twitter'","b'neutral'","b'126871134439346177'","b'Thu Oct 20 04:03:30 +0000 2011'","b'GN #Twitter.......z.z.z.z.z.z Z  Z z z z'"
"b'twitter'","b'neutral'","b'126871086863355905'","b'Thu Oct 20 04:03:18 +0000 2011'","b'Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/E44Qd1u2 #Twitter'"
"b'twitter'","b'neutral'","b'126871041225134080'","b'Thu Oct 20 04:03:08 +0000 2011'","b'RT @AHennessyWorld: #Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public ey ...'"
"b'twitter'","b'neutral'","b'126871013937000450'","b'Thu Oct 20 04:03:01 +0000 2011'","b'Brilliant (if you have a spare 12mins to watch): Have I Shared Too Much? http://t.co/tEwNhhUk #Twitter #LinkedIn #Facebook #in'"
"b'twitter'","b'neutral'","b'126871003132465152'","b'Thu Oct 20 04:02:58 +0000 2011'","b'#twitter keeps me from sleeping! #soaddicted'"
"b'twitter'","b'neutral'","b'126870941992091648'","b'Thu Oct 20 04:02:44 +0000 2011'","b'Follow your interests. #twitter'"
"b'twitter'","b'neutral'","b'126870931040768000'","b'Thu Oct 20 04:02:41 +0000 2011'","b'@twitter  + @tumblr  = Drugs are severe. #twitter #tumblr'"
"b'twitter'","b'neutral'","b'126870815877771264'","b'Thu Oct 20 04:02:14 +0000 2011'","b'RT @extremejohn Stuck on Facebook? I\xe2\x80\x99m so sorry.  http://t.co/aGHbaQmn #Twitter #Google  #Facebook'"
"b'twitter'","b'neutral'","b'126870807191363584'","b'Thu Oct 20 04:02:12 +0000 2011'","b'GN #twitter off.'"
"b'twitter'","b'neutral'","b'126870792960086018'","b'Thu Oct 20 04:02:08 +0000 2011'","b'why am i #rambling on #facebook i keep forgetting i have #twitter.. then remember and come back.. every 3 seconds.. -_- ... o_O'"
